Line Number,Location path code,selection,source,word,menu,menu_ff,full_pattern,menu_pattern,button,menu_title,is_menu,menu_multiplicity,multiplicity,Training/ Spontaneous,Utterance: Single word or phrase,Type of Sign,is_match,match_type
227,,UNICORNS,FINAL,Unicorns,,FANTASY,DCGBB,DCGB,B,FANTASY,false,,1,Trained - Repeated,Single Word,Drawing,true,UNIQUE_MATCH
228,,FAIRIES,FINAL,Fairies,,FANTASY,DCGBD,DCGB,D,FANTASY,false,,1,Trained - Repeated,Single Word,Drawing,true,UNIQUE_MATCH
229,,BOOK,MENU,,BOOK,BOOK,DC,D,C,TO PLAY,true,1,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
230,,POP UP,FINAL,Pop up,,BOOK,DCD,DC,D,BOOK,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
231,,TOUCH AND FEEL,FINAL,Touch and Feel,,BOOK,DCB,DC,B,BOOK,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
232,,READING BOOK,FINAL,Reading book,,BOOK,,,,,,,,,,,false,
237,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO,B,"",B,MAIN MENU,true,1,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
238,,BIRD FRIENDS,MENU,,BIRD FRIENDS,BIRD FRIENDS,BH,B,H,SAY HELLO TO,true,1,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
239,,COOKIE,FINAL,Cookie,,BIRD FRIENDS,BHB,BH,B,BIRD FRIENDS,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
241,,COOKIE,FINAL,Cookie,,BIRD FRIENDS,BHB,BH,B,BIRD FRIENDS,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
242,,COOKIE,FINAL,Cookie,,BIRD FRIENDS,BHB,BH,B,BIRD FRIENDS,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
243,,SKITTLES SQUEE YAYA,FINAL,Skittles Squee Yaya,,BIRD FRIENDS,,,,,,,,,,,false,
244,,SKITTLES SQUEE YAYA,FINAL,Skittles Squee Yaya,,BIRD FRIENDS,,,,,,,,,,,false,
245,,SKITTLES SQUEE YAYA,FINAL,Skittles Squee Yaya,,BIRD FRIENDS,,,,,,,,,,,false,
246,,SKITTLES SQUEE YAYA,FINAL,Skittles Squee Yaya,,BIRD FRIENDS,,,,,,,,,,,false,
247,,SKITTLES SQUEE YAYA,FINAL,Skittles Squee Yaya,,BIRD FRIENDS,,,,,,,,,,,false,
248,,SKITTLES SQUEE YAYA,FINAL,Skittles Squee Yaya,,BIRD FRIENDS,,,,,,,,,,,false,
249,,LITTLE LOU,FINAL,Little Lou,,BIRD FRIENDS,BHC,BH,C,BIRD FRIENDS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
250,,SKITTLES SQUEE YAYA,FINAL,Skittles Squee Yaya,,BIRD FRIENDS,,,,,,,,,,,false,
251,,SKITTLES SQUEE YAYA,FINAL,Skittles Squee Yaya,,BIRD FRIENDS,,,,,,,,,,,false,
252,,COOKIE,FINAL,Cookie,,BIRD FRIENDS,BHB,BH,B,BIRD FRIENDS,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
253,,LITTLE LOU,FINAL,LIttle Lou,,BIRD FRIENDS,BHC,BH,C,BIRD FRIENDS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
254,,COOKIE,FINAL,Cookie,,BIRD FRIENDS,BHB,BH,B,BIRD FRIENDS,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
255,,SKITTLES SQUEE YAYA,FINAL,Skittles Squee Yaya,,BIRD FRIENDS,,,,,,,,,,,false,
256,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT,,,,,,,,,,,false,
257,,TEMP AND WEATHER,MENU,,TEMP AND WEATHER,TEMP AND WEATHER,AB,A,B,TALK ABOUT,true,1,1,Trained - Repeated,Phrase,Photo,true,UNIQUE_MATCH
258,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
259,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
260,,HOT INSIDE,FINAL,Hot inside,,HOT,ABCE,ABC,E,HOT,false,,1,Generalized,Phrase,Photo,true,UNIQUE_MATCH
263,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT,ABCD,ABC,D,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
264,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
282,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
283,,COOL,MENU,,COOL,COOL,ABE,AB,E,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
284,,COOL,MENU,,COOL,COOL,ABE,AB,E,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
285,,WARM,MENU,,WARM,WARM,ABD,AB,D,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
286,,COOL,MENU,,COOL,COOL,ABE,AB,E,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
319,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
320,,COLD,MENU,,COLD,COLD,ABF,AB,F,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
321,,COLD,MENU,,COLD,COLD,ABF,AB,F,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
322,,COLD,MENU,,COLD,COLD,ABF,AB,F,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
334,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
335,,COOL,MENU,,COOL,COOL,ABE,AB,E,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
336,,COLD,MENU,,COLD,COLD,ABF,AB,F,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
337,,WARM,MENU,,WARM,WARM,ABD,AB,D,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
338,,COOL,MENU,,COOL,COOL,ABE,AB,E,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
339,,COLD,MENU,,COLD,COLD,ABF,AB,F,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
340,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
341,,COOL,MENU,,COOL,COOL,ABE,AB,E,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
342,,WARM,MENU,,WARM,WARM,ABD,AB,D,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
343,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
344,,WARM,MENU,,WARM,WARM,ABD,AB,D,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
345,,WARM,MENU,,WARM,WARM,ABD,AB,D,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
346,,WARM INSIDE,FINAL,Warm inside,,WARM,ABDE,ABD,E,WARM,false,,1,Generalized,Phrase,Photo,true,UNIQUE_MATCH
347,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
348,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT,ABCD,ABC,D,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
349,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
356,,COOL,MENU,,COOL,COOL,ABE,AB,E,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
357,,I FEEL COOL,FINAL,I feel cool,,COOL,ABEB,ABE,B,COOL,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
358,,I FEEL COOL,FINAL,I feel cool,,COOL,ABEB,ABE,B,COOL,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
359,,I WANT TO FEEL COOL,FINAL,I want to feel cool,,COOL,ABEC,ABE,C,COOL,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
360,,I FEEL COOL,FINAL,I feel cool,,COOL,ABEB,ABE,B,COOL,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
361,,I WANT TO FEEL COOL,FINAL,I want to feel cool,,COOL,ABEC,ABE,C,COOL,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
362,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
363,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
364,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT,ABCD,ABC,D,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
365,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
366,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
367,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
368,,COLD,FINAL,Cold,,HOT,,,,,,,,,,,false,
369,,COOL,FINAL,Cool,,HOT,,,,,,,,,,,false,
370,,I FEEL COOL,FINAL,I feel cool,,HOT,ABEB,ABE,B,COOL,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
371,,I WANT TO FEEL COOL,FINAL,I want to feel cool,,HOT,ABEC,ABE,C,COOL,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
372,,I WANT TO FEEL COOL,FINAL,I want to feel cool,,HOT,ABEC,ABE,C,COOL,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
373,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
374,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
375,,TALK ABOUT,FINAL,Talk about,,HOT,,,,,,,,,,,false,
376,,TEMP AND WEATHER,FINAL,Temp and weather,,HOT,BKC,BK,C,TALK ABOUT,false,,1,Trained - Repeated,Phrase,Photo,true,UNIQUE_MATCH
377,,COOL,MENU,,COOL,COOL,ABE,AB,E,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
378,,I FEEL COOL,FINAL,I feel cool,,COOL,ABEB,ABE,B,COOL,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
379,,I FEEL COOL,FINAL,I feel cool,,COOL,ABEB,ABE,B,COOL,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
380,,COOL INSIDE,FINAL,Cool inside,,COOL,ABED,ABE,D,COOL,false,,1,Generalized,Phrase,Photo,true,UNIQUE_MATCH
381,,I WANT TO FEEL COOL,FINAL,I want to feel cool,,COOL,ABEC,ABE,C,COOL,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
382,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
383,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
384,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
385,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
386,,COOL,MENU,,COOL,COOL,ABE,AB,E,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
387,,I FEEL COOL,FINAL,I feel cool,,COOL,ABEB,ABE,B,COOL,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
388,,I WANT TO FEEL COOL,FINAL,I want to feel cool,,COOL,ABEC,ABE,C,COOL,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
405,,COLD WIND AIR CONDITIONER,FINAL,Cold wind air conditioner,,COOL,ABFG,ABF,G,COLD,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
406,,COLD WIND AIR CONDITIONER,FINAL,Cold wind air conditioner,,COOL,ABFG,ABF,G,COLD,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
409,,PLACES,MENU,,PLACES,PLACES,I,"",I,MAIN MENU,true,1,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
410,,ISABELLE'S HOUSE,FINAL,Isabelle's House,,PLACES,,,,,,,,,,,false,
411,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT,,,,,,,,,,,false,
412,,FANTASY,MENU,,FANTASY,FANTASY,,,,,,,,,,,false,
413,,UNICORN,FINAL,Unicorn,,FANTASY,ACD,AC,D,FANTASY,false,,1,Trained - Repeated,Single Word,Drawing,true,UNIQUE_MATCH
414,,DRAGON,FINAL,Dragon,,FANTASY,ACB,AC,B,FANTASY,false,,1,Trained - Repeated,Single Word,Drawing,true,UNIQUE_MATCH
417,,TO EAT,MENU,,TO EAT,TO EAT,G,"",G,MAIN MENU,true,1,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
418,,MOM COOK DINNER,FINAL,Mom cook dinner,,TO EAT,GH,G,H,TO EAT,false,,1,Untrained - Discovered,Phrase,Abstract Sign,true,UNIQUE_MATCH
420,,A TOAST,FINAL,A toast,,TO EAT,GB,G,B,TO EAT,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
421,,A PANCAKE,FINAL,A pancake,,TO EAT,GI,G,I,TO EAT,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
422,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT,,,,,,,,,,,false,
423,,FANTASY,MENU,,FANTASY,FANTASY,,,,,,,,,,,false,
424,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT,,,,,,,,,,,false,
425,,TEMP AND WEATHER,MENU,,TEMP AND WEATHER,TEMP AND WEATHER,AB,A,B,TALK ABOUT,true,1,1,Trained - Repeated,Phrase,Photo,true,UNIQUE_MATCH
426,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
427,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT,,,,,,,,,,,false,
428,,TEMP AND WEATHER,MENU,,TEMP AND WEATHER,TEMP AND WEATHER,AB,A,B,TALK ABOUT,true,1,1,Trained - Repeated,Phrase,Photo,true,UNIQUE_MATCH
429,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
430,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
431,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
432,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
433,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
434,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
435,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT,,,,,,,,,,,false,
436,,TEMP AND WEATHER,MENU,,TEMP AND WEATHER,TEMP AND WEATHER,AB,A,B,TALK ABOUT,true,1,1,Trained - Repeated,Phrase,Photo,true,UNIQUE_MATCH
437,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
438,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
439,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
440,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
441,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
442,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
443,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT,ABCD,ABC,D,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
444,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
445,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE,C,"",C,MAIN MENU,true,1,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
446,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,,,,false,
447,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT,,,,,,,,,,,false,
448,,FANTASY,MENU,,FANTASY,FANTASY,,,,,,,,,,,false,
449,,DRAGON,FINAL,Dragon,,FANTASY,ACB,AC,B,FANTASY,false,,1,Trained - Repeated,Single Word,Drawing,true,UNIQUE_MATCH
453,,TO EAT,MENU,,TO EAT,TO EAT,G,"",G,MAIN MENU,true,1,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
454,,MOM COOK DINNER,FINAL,Mom cook dinner,,TO EAT,GH,G,H,TO EAT,false,,1,Untrained - Discovered,Phrase,Abstract Sign,true,UNIQUE_MATCH
455,,A PANCAKE,FINAL,A pancake,,TO EAT,GI,G,I,TO EAT,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
456,,TO EAT,MENU,,TO EAT,TO EAT,G,"",G,MAIN MENU,true,1,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
457,,MOM COOK DINNER,FINAL,Mom cook dinner,,TO EAT,GH,G,H,TO EAT,false,,1,Untrained - Discovered,Phrase,Abstract Sign,true,UNIQUE_MATCH
458,,COOK BREAKFAST,FINAL,Cook breakfast,,TO EAT,GG,G,G,TO EAT,false,,1,Untrained - Discovered,Phrase,Abstract Sign,true,UNIQUE_MATCH
459,,COOK BREAKFAST,FINAL,Cook breakfast,,TO EAT,GG,G,G,TO EAT,false,,1,Untrained - Discovered,Phrase,Abstract Sign,true,UNIQUE_MATCH
460,,MOM COOK DINNER,FINAL,Mom cook dinner,,TO EAT,GH,G,H,TO EAT,false,,1,Untrained - Discovered,Phrase,Abstract Sign,true,UNIQUE_MATCH
461,,COOKING BREAKFAST,FINAL,Cooking breakfast,,TO EAT,,,,,,,,,,,false,
464,,MOM COOK DINNER,FINAL,Mom cook dinner,,TO EAT,GH,G,H,TO EAT,false,,1,Untrained - Discovered,Phrase,Abstract Sign,true,UNIQUE_MATCH
466,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO,B,"",B,MAIN MENU,true,1,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
467,,BIRD FRIENDS,MENU,,BIRD FRIENDS,BIRD FRIENDS,BH,B,H,SAY HELLO TO,true,1,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
468,,LITTLE LOU,FINAL,Little Lou,,BIRD FRIENDS,BHC,BH,C,BIRD FRIENDS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
469,,"SKITTLES, SQUEE AND YAYA",FINAL,"Skittles, Squee and Yaya",,BIRD FRIENDS,BHD,BH,D,BIRD FRIENDS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
470,,SKITTLES SQUEE AND YAYA,FINAL,Skittles Squee and Yaya,,BIRD FRIENDS,,,,,,,,,,,false,
471,,SKITTLES SQUEE AND YAYA,FINAL,Skittles Squee and Yaya,,BIRD FRIENDS,,,,,,,,,,,false,
472,,LITTLE LOU,FINAL,Little Lou,,BIRD FRIENDS,BHC,BH,C,BIRD FRIENDS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
473,,SKITTLES SQUEE AND YAYA,FINAL,Skittles Squee and Yaya,,BIRD FRIENDS,,,,,,,,,,,false,
474,,FEELING,MENU,,FEELING,FEELING,E,"",E,MAIN MENU,true,1,1,Trained - Repeated,Single Word,Abstract Sign,true,UNIQUE_MATCH
475,,SAD,FINAL,Sad,,FEELING,EL,E,L,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
476,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
477,,MAD,FINAL,Mad,,FEELING,EF,E,F,FEELING,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
478,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
479,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
480,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
481,,EXCITED,FINAL,Excited,,FEELING,EC,E,C,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
482,,EXCITED,FINAL,Excited,,FEELING,EC,E,C,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
483,,EXCITED,FINAL,Excited,,FEELING,EC,E,C,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
484,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
485,,EXCITED,FINAL,Excited,,FEELING,EC,E,C,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
486,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
487,,TO PLAY,MENU,,TO PLAY,TO PLAY,D,"",D,MAIN MENU,true,1,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
488,,BOOK,MENU,,BOOK,BOOK,DC,D,C,TO PLAY,true,1,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
489,,SEASONAL,MENU,,SEASONAL,SEASONAL,,,,,,,,,,,false,
490,,HALLOWEEN,FINAL,Halloween,,SEASONAL,DCFC,DCF,C,SEASONAL,false,,1,Trained - Repeated,Single Word,Photo,true,UNIQUE_MATCH
491,,EASTER,FINAL,Easter,,SEASONAL,DCFD,DCF,D,SEASONAL,false,,1,Trained - Repeated,Single Word,Photo,true,UNIQUE_MATCH
492,,EASTER,FINAL,Easter,,SEASONAL,DCFD,DCF,D,SEASONAL,false,,1,Trained - Repeated,Single Word,Photo,true,UNIQUE_MATCH
493,,EASTER,FINAL,Easter,,SEASONAL,DCFD,DCF,D,SEASONAL,false,,1,Trained - Repeated,Single Word,Photo,true,UNIQUE_MATCH
494,,HALLOWEEN,FINAL,Halloween,,SEASONAL,DCFC,DCF,C,SEASONAL,false,,1,Trained - Repeated,Single Word,Photo,true,UNIQUE_MATCH
495,,EASTER,FINAL,Easter,,SEASONAL,DCFD,DCF,D,SEASONAL,false,,1,Trained - Repeated,Single Word,Photo,true,UNIQUE_MATCH
496,,HALLOWEEN,FINAL,Halloween,,SEASONAL,DCFC,DCF,C,SEASONAL,false,,1,Trained - Repeated,Single Word,Photo,true,UNIQUE_MATCH
500,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE,C,"",C,MAIN MENU,true,1,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
501,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
502,,SEE,FINAL,See,,EXPERIENCE,CE,C,E,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
503,,SMELL,FINAL,Smell,,EXPERIENCE,CL,C,L,EXPERIENCE,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
507,,BOOK,MENU,,BOOK,BOOK,DC,D,C,TO PLAY,true,1,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
508,,TOUCH AND FEEL,FINAL,Touch and Feel,,BOOK,DCB,DC,B,BOOK,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
509,,TOUCH AND FEEL,FINAL,Touch and Feel,,BOOK,DCB,DC,B,BOOK,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
510,,TO PLAY,MENU,,TO PLAY,TO PLAY,D,"",D,MAIN MENU,true,1,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
511,,SNUGGLE,FINAL,Snuggle,,TO PLAY,DB,D,B,TO PLAY,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
512,,PLAY OUTSIDE,FINAL,Play outside,,TO PLAY,DG,D,G,TO PLAY,false,,1,Trained - Repeated,Phrase,Drawing,true,UNIQUE_MATCH
513,,BOOK,MENU,,BOOK,BOOK,DC,D,C,TO PLAY,true,1,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
514,,READING BOOK,MENU,,READING BOOK,READING BOOK,DCE,DC,E,BOOK,true,1,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
515,,ONE WORD,FINAL,One word,,READING BOOK,DCEB,DCE,B,READING BOOK,false,,1,Trained,Phrase,Abstract Sign,true,UNIQUE_MATCH
516,,TRACING,FINAL,Tracing,,READING BOOK,,,,,,,,,,,false,
517,,SNUGGLE,FINAL,Snuggle,,READING BOOK,DB,D,B,TO PLAY,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
520,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO,B,"",B,MAIN MENU,true,1,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
521,,MOM,FINAL,Mom,,SAY HELLO TO,,,,,,,,,,,false,
