Line Number,Location path code,selection,source,word,menu,menu_ff
628,,TASTE,FINAL,Taste,,EXPERIENCE
630,,TOUCH,FINAL,Touch,,EXPERIENCE
632,,HEAR,FINAL,Hear,,EXPERIENCE
633,,TASTE,FINAL,Taste,,EXPERIENCE
634,,SEE,FINAL,See,,EXPERIENCE
635,,SMELL,FINAL,Smell,,EXPERIENCE
636,,TOUCH,FINAL,Touch,,EXPERIENCE
638,,TASTE,FINAL,Taste,,EXPERIENCE
639,,TASTE,FINAL,Taste,,EXPERIENCE
640,,HEAR,FINAL,Hear,,EXPERIENCE
641,,SMELL,FINAL,Smell,,EXPERIENCE
643,,SMELL,FINAL,Smell,,EXPERIENCE
644,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
645,,MOM,FINAL,Mom,,EXPERIENCE
646,,SMELL,FINAL,Smell,,EXPERIENCE
647,,MOM,FINAL,Mom,,EXPERIENCE
648,,SMELL,FINAL,Smell,,EXPERIENCE
651,,TOM AND JERRY,FINAL,Tom and Jerry,,EXPERIENCE
654,,TREATS,MENU,,TREATS,TREATS
655,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
656,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
657,,MANGO,FINAL,Mango,,TREATS
663,,MUSIC,MENU,,MUSIC,MUSIC
664,,VIOLIN,FINAL,Violin,,MUSIC
668,,GAMES,MENU,,GAMES,GAMES
669,,BALLOON POP,FINAL,Balloon Pop,,GAMES
671,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
673,,HOT,MENU,,HOT,HOT
674,,HOT INSIDE,FINAL,Hot inside,,HOT
675,,I FEEL HOT,FINAL,I feel hot,,HOT
676,,I FEEL HOT,FINAL,I feel hot,,HOT
677,,I FEEL HOT,FINAL,I feel hot,,HOT
678,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT
679,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT
681,,HOT,MENU,,HOT,HOT
682,,HOT INSIDE,FINAL,Hot inside,,HOT
683,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT
685,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO
686,,BIRD FRIENDS,MENU,,BIRD FRIENDS,BIRD FRIENDS
687,,"SKITTLES, SQUEE, AND YAYA",FINAL,"Skittles, Squee, and Yaya",,BIRD FRIENDS
688,,FEELING,FINAL,Feeling,,BIRD FRIENDS
689,,FEELING,FINAL,Feeling,,BIRD FRIENDS
690,,FEELING,FINAL,Feeling,,BIRD FRIENDS
692,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO
693,,GRANDMA,FINAL,Grandma,,SAY HELLO TO
694,,CORI,FINAL,Cori,,SAY HELLO TO
695,,CAR RIDE,FINAL,Car ride,,SAY HELLO TO
696,,CORI,FINAL,Cori,,SAY HELLO TO
697,,BIRD FRIENDS,MENU,,BIRD FRIENDS,BIRD FRIENDS
698,,OUTSIDE WALK,FINAL,Outside walk,,BIRD FRIENDS
699,,BIRD FRIENDS,MENU,,BIRD FRIENDS,BIRD FRIENDS
700,,"SKITTLES, SQUEE AND YAYA",FINAL,"Skittles, Squee and Yaya",,BIRD FRIENDS
701,,MOM,FINAL,Mom,,BIRD FRIENDS
702,,MOM,FINAL,Mom,,BIRD FRIENDS
703,,CAR RIDE,FINAL,Car ride,,BIRD FRIENDS
704,,CAR RIDE,FINAL,Car ride,,BIRD FRIENDS
707,,TREATS,MENU,,TREATS,TREATS
709,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
711,,NUTS,FINAL,Nuts,,TREATS
712,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
713,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
715,,TREATS,MENU,,TREATS,TREATS
716,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
717,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
719,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
720,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
721,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
722,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
723,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
724,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
725,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO
726,,TO EAT,MENU,,TO EAT,TO EAT
727,,A TOAST,FINAL,A toast,,TO EAT
728,,A TOAST,FINAL,A toast,,TO EAT
729,,A TOAST,FINAL,A toast,,TO EAT
730,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
731,,TEMP AND WEATHER,FINAL,Temp and weather,,TALK ABOUT
732,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO
733,,CAR RIDE,FINAL,Car ride,,SAY HELLO TO
734,,BIRD FRIENDS,FINAL,Bird friends,,SAY HELLO TO
735,,COOKIE,FINAL,Cookie,,SAY HELLO TO
736,,COOKIE,FINAL,Cookie,,SAY HELLO TO
737,,COOKIE,FINAL,Cookie,,SAY HELLO TO
738,,COOKIE,FINAL,Cookie,,SAY HELLO TO
740,,MOM,FINAL,Mom,,SAY HELLO TO
741,,CAR RIDE,FINAL,Car ride,,SAY HELLO TO
742,,CAR RIDE,FINAL,Car ride,,SAY HELLO TO
743,,CAR RIDE,FINAL,Car ride,,SAY HELLO TO
744,,TO DRINK,MENU,,TO DRINK,TO DRINK
745,,TEA,FINAL,Tea,,TO DRINK
746,,TEA,FINAL,Tea,,TO DRINK
747,,TEA,FINAL,Tea,,TO DRINK
748,,JUICE,FINAL,Juice,,TO DRINK
749,,TEA,FINAL,Tea,,TO DRINK
750,,JUICE,FINAL,Juice,,TO DRINK
751,,JUICE,FINAL,Juice,,TO DRINK
752,,JUICE,FINAL,Juice,,TO DRINK
753,,JUICE,FINAL,Juice,,TO DRINK
754,,JUICE,FINAL,Juice,,TO DRINK
755,,JUICE,FINAL,Juice,,TO DRINK
757,,TO DRINK,MENU,,TO DRINK,TO DRINK
761,,GAMES,MENU,,GAMES,GAMES
762,,TRACING,FINAL,Tracing,,GAMES
763,,CONNECT THE DOTS,FINAL,Connect the dots,,GAMES
764,,BALLOON POP,FINAL,Balloon pop,,GAMES
765,,CONNECT THE DOTS,FINAL,Connect the dots,,GAMES
768,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO
769,,CAR RIDE,FINAL,Car ride,,SAY HELLO TO
770,,BIRD FRIENDS,MENU,,BIRD FRIENDS,BIRD FRIENDS
771,,COOKIE,FINAL,Cookie,,BIRD FRIENDS
772,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO
774,,CAR RIDE,FINAL,Car ride,,SAY HELLO TO
775,,OUTSIDE WALK,FINAL,Outside walk,,SAY HELLO TO
776,,OUTSIDE WALK,FINAL,Outside walk,,SAY HELLO TO
778,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
779,,MOM,FINAL,Mom,,EXPERIENCE
780,,TOUCH,FINAL,Touch,,EXPERIENCE
782,,READ,FINAL,Read,,EXPERIENCE
783,,TILLIE,FINAL,Tillie,,EXPERIENCE
784,,TASTE,FINAL,Taste,,EXPERIENCE
785,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
786,,MOM,FINAL,Mom,,EXPERIENCE
787,,TASTE,FINAL,Taste,,EXPERIENCE
789,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO
790,,CAR RIDE,FINAL,Car ride,,SAY HELLO TO
791,,CAR RIDE,FINAL,Car ride,,SAY HELLO TO
792,,BIRD FRIENDS,MENU,,BIRD FRIENDS,BIRD FRIENDS
793,,LITTLE LOU,FINAL,Little Lou,,BIRD FRIENDS
795,,LITTLE LOU,FINAL,Little Lou,,BIRD FRIENDS
797,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
798,,TILLIE,FINAL,Tillie,,EXPERIENCE
799,,TASTE,FINAL,Taste,,EXPERIENCE
800,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
801,,TASTE,FINAL,Taste,,EXPERIENCE
802,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
803,,SEE,FINAL,See,,EXPERIENCE
804,,TILLIE,FINAL,Tillie,,EXPERIENCE
805,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
806,,SEE,FINAL,See,,EXPERIENCE
807,,TASTE,FINAL,Taste,,EXPERIENCE
808,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
810,,MOM,FINAL,Mom,,EXPERIENCE
811,,SEE,FINAL,See,,EXPERIENCE
814,,READ,FINAL,Read,,EXPERIENCE
815,,TASTE,FINAL,Taste,,EXPERIENCE
816,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
817,,TILLIE,FINAL,Tillie,,EXPERIENCE
818,,TASTE,FINAL,Taste,,EXPERIENCE
819,,TOUCH,FINAL,Touch,,EXPERIENCE
820,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
822,,ELLIE,FINAL,Ellie,,EXPERIENCE
823,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
824,,MOM,FINAL,Mom,,EXPERIENCE
827,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
828,,TOUCH,FINAL,Touch,,EXPERIENCE
829,,MOM,FINAL,Mom,,EXPERIENCE
837,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
838,,FEELING,MENU,,FEELING,FEELING
839,,HAPPY,FINAL,Happy,,FEELING
840,,HAPPY,FINAL,Happy,,FEELING
841,,TO PLAY,MENU,,TO PLAY,TO PLAY
842,,SNUGGLE,FINAL,Snuggle,,TO PLAY
843,,SNUGGLE,FINAL,Snuggle,,TO PLAY
844,,SNUGGLE,FINAL,Snuggle,,TO PLAY
845,,SNUGGLE,FINAL,Snuggle,,TO PLAY
847,,TO DRINK,MENU,,TO DRINK,TO DRINK
851,,FEELING,MENU,,FEELING,FEELING
852,,HAPPY,FINAL,Happy,,FEELING
855,,HAPPY,FINAL,Happy,,FEELING
857,,EXCITED,FINAL,Excited,,FEELING
858,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
859,,MOM,FINAL,Mom,,EXPERIENCE
860,,MOM,FINAL,Mom,,EXPERIENCE
862,,TOUCH,FINAL,Touch,,EXPERIENCE
863,,SEE,FINAL,See,,EXPERIENCE
864,,SEE,FINAL,See,,EXPERIENCE
872,,TILLIE,FINAL,Tillie,,EXPERIENCE
874,,TO PLAY,MENU,,TO PLAY,TO PLAY
875,,SNUGGLE,FINAL,Snuggle,,TO PLAY
879,,SNUGGLE,FINAL,Snuggle,,TO PLAY
883,,AN APPLE,FINAL,An apple,,TO PLAY
884,,A TOAST,FINAL,A toast,,TO PLAY
886,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
887,,TOUCH,FINAL,Touch,,EXPERIENCE
888,,SEE,FINAL,See,,EXPERIENCE
890,,SEE,FINAL,See,,EXPERIENCE
891,,TOUCH,FINAL,Touch,,EXPERIENCE
892,,TASTE,FINAL,Taste,,EXPERIENCE
893,,TOUCH,FINAL,Touch,,EXPERIENCE
894,,SEE,FINAL,See,,EXPERIENCE
895,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
897,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
898,,SEE,FINAL,See,,EXPERIENCE
899,,SEE,FINAL,See,,EXPERIENCE
900,,HEAR,FINAL,Hear,,EXPERIENCE
901,,HEAR,FINAL,Hear,,EXPERIENCE
902,,HEAR,FINAL,Hear,,EXPERIENCE
903,,TASTE,FINAL,Taste,,EXPERIENCE
905,,READ,FINAL,Read,,EXPERIENCE
906,,HEAR,FINAL,Hear,,EXPERIENCE
907,,HEAR,FINAL,Hear,,EXPERIENCE
908,,MOM,FINAL,Mom,,EXPERIENCE
909,,MOM,FINAL,Mom,,EXPERIENCE
910,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
911,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
912,,TOUCH,FINAL,Touch,,EXPERIENCE
913,,TOUCH,FINAL,Touch,,EXPERIENCE
914,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
917,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
918,,SEE,FINAL,See,,EXPERIENCE
919,,TOUCH,FINAL,Touch,,EXPERIENCE
920,,TILLIE,FINAL,Tillie,,EXPERIENCE
921,,SEE,FINAL,See,,EXPERIENCE
922,,OLDIES,FINAL,Oldies,,EXPERIENCE
923,,BACH & VIVALDI,FINAL,Bach & Vivaldi,,EXPERIENCE
924,,BACH & VIVALDI,FINAL,Bach & Vivaldi,,EXPERIENCE
925,,GAMES,MENU,,GAMES,GAMES
926,,NUMBER MATCH,FINAL,Number match,,GAMES
927,,BALLOON POP,FINAL,Balloon Pop,,GAMES
928,,NUMBER MATCH,FINAL,Number match,,GAMES
931,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO
932,,TO EAT,MENU,,TO EAT,TO EAT
933,,COOK BREAKFAST,FINAL,Cook breakfast,,TO EAT
934,,A PANCAKE,FINAL,A Pancake,,TO EAT
935,,EGGS,FINAL,Eggs,,TO EAT
936,,A TOAST,FINAL,A toast,,TO EAT
937,,MOM COOK DINNER,FINAL,Mom cook dinner,,TO EAT
938,,EGGS,FINAL,Eggs,,TO EAT
939,,A TOAST,FINAL,A toast,,TO EAT
940,,MOM COOK DINNER,FINAL,Mom cook dinner,,TO EAT
941,,EGGS,FINAL,Eggs,,TO EAT
942,,MOM COOK DINNER,FINAL,Mom cook dinner,,TO EAT
943,,EGGS,FINAL,Eggs,,TO EAT
944,,TO PLAY,MENU,,TO PLAY,TO PLAY
945,,GAMES,FINAL,Games,,TO PLAY
946,,BALLOON POP,FINAL,Balloon Pop,,TO PLAY
947,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
948,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
949,,HEAR,FINAL,Hear,,EXPERIENCE
950,,SEE,FINAL,See,,EXPERIENCE
951,,TOUCH,FINAL,Touch,,EXPERIENCE
963,,DANCE,FINAL,Dance,,EXPERIENCE
965,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO
966,,BIRD FRIENDS,FINAL,Bird friends,,SAY HELLO TO
967,,COOKIE,FINAL,Cookie,,SAY HELLO TO
968,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO
969,,CAR RIDE,FINAL,Car ride,,SAY HELLO TO
970,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
971,,TOUCH,FINAL,Touch,,EXPERIENCE
972,,SEE,FINAL,See,,EXPERIENCE
973,,HEAR,FINAL,Hear,,EXPERIENCE
974,,HEAR,FINAL,Hear,,EXPERIENCE
975,,TASTE,FINAL,Taste,,EXPERIENCE
976,,SEE,FINAL,See,,EXPERIENCE
981,,HEAR,FINAL,Hear,,EXPERIENCE
983,,PLAY OUTSIDE,FINAL,Play outside,,EXPERIENCE
989,,MUSIC,MENU,,MUSIC,MUSIC
990,,DANCE,FINAL,Dance,,MUSIC
992,,TO EAT,MENU,,TO EAT,TO EAT
993,,COOK BREAKFAST,FINAL,Cook Breakfast,,TO EAT
994,,A TOAST,FINAL,A toast,,TO EAT
995,,A TOAST,FINAL,A toast,,TO EAT
996,,A TOAST,FINAL,A toast,,TO EAT
997,,A TOAST,FINAL,A toast,,TO EAT
998,,CHOP,FINAL,Chop,,TO EAT
999,,CHOP,FINAL,Chop,,TO EAT
1000,,CHOP,FINAL,Chop,,TO EAT
1001,,CHOP,FINAL,Chop,,TO EAT
1002,,CHOP,FINAL,Chop,,TO EAT
1003,,CHOP,FINAL,Chop,,TO EAT
1004,,CHOP,FINAL,Chop,,TO EAT
1005,,CHOP,FINAL,Chop,,TO EAT
1006,,CHOP,FINAL,Chop,,TO EAT
1007,,CHOP,FINAL,Chop,,TO EAT
1008,,CHOP,FINAL,Chop,,TO EAT
1009,,CHOP,FINAL,Chop,,TO EAT
1010,,CHOP,FINAL,Chop,,TO EAT
1011,,CHOP,FINAL,Chop,,TO EAT
1012,,CHOP,FINAL,Chop,,TO EAT
1013,,CHOP,FINAL,Chop,,TO EAT
1014,,CHOP,FINAL,Chop,,TO EAT
1015,,CHOP,FINAL,Chop,,TO EAT
1016,,CHOP,FINAL,Chop,,TO EAT
1017,,CHOP,FINAL,Chop,,TO EAT
1018,,CHOP,FINAL,Chop,,TO EAT
1019,,CHOP,FINAL,Chop,,TO EAT
1020,,CHOP,FINAL,Chop,,TO EAT
1021,,CHOP,FINAL,Chop,,TO EAT
1022,,CHOP,FINAL,Chop,,TO EAT
1023,,EGGS,FINAL,Eggs,,TO EAT
1025,,FEELING,MENU,,FEELING,FEELING
1026,,HAPPY,FINAL,Happy,,FEELING
1027,,HAPPY,FINAL,Happy,,FEELING
1029,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
1030,,TOUCH,FINAL,Touch,,EXPERIENCE
1031,,HEAR,FINAL,Hear,,EXPERIENCE
1032,,TOUCH,FINAL,Touch,,EXPERIENCE
1033,,TOUCH,FINAL,Touch,,EXPERIENCE
1034,,TOUCH,FINAL,Touch,,EXPERIENCE
1035,,MOM,FINAL,Mom,,EXPERIENCE
1036,,MOM,FINAL,Mom,,EXPERIENCE
1037,,TOUCH,FINAL,Touch,,EXPERIENCE
1046,,TOUCH AND FEEL,FINAL,Touch and feel,,EXPERIENCE
1047,,ANIMALS,FINAL,Animals,,EXPERIENCE
1049,,FANTASY,FINAL,Fantasy,,EXPERIENCE
1052,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
1053,,MOM,FINAL,Mom,,EXPERIENCE
1054,,SEE,FINAL,See,,EXPERIENCE
1055,,SEE,FINAL,See,,EXPERIENCE
1056,,SEE,FINAL,See,,EXPERIENCE
1057,,SEE,FINAL,See,,EXPERIENCE
1058,,SEE,FINAL,See,,EXPERIENCE
1059,,SEE,FINAL,See,,EXPERIENCE
1060,,TOUCH,FINAL,Touch,,EXPERIENCE
1061,,TOUCH,FINAL,Touch,,EXPERIENCE
1062,,HEAR,FINAL,Hear,,EXPERIENCE
1063,,SEE,FINAL,See,,EXPERIENCE
1064,,SEE,FINAL,See,,EXPERIENCE
1065,,SEE,FINAL,See,,EXPERIENCE
1066,,SEE,FINAL,See,,EXPERIENCE
1067,,TOUCH,FINAL,Touch,,EXPERIENCE
1068,,SEE,FINAL,See,,EXPERIENCE
1069,,SEE,FINAL,See,,EXPERIENCE
1070,,HEAR,FINAL,Hear,,EXPERIENCE
1071,,SEE,FINAL,See,,EXPERIENCE
1072,,HEAR,FINAL,Hear,,EXPERIENCE
1077,,TO PLAY,MENU,,TO PLAY,TO PLAY
1078,,BOOK,MENU,,BOOK,BOOK
1079,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK
1080,,READING BOOK,FINAL,Reading book,,BOOK
1081,,ONE WORD,FINAL,One word,,BOOK
1085,,DANCE,FINAL,Dance,,BOOK
1088,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO
1096,,TO PLAY,MENU,,TO PLAY,TO PLAY
1097,,BOOK,MENU,,BOOK,BOOK
1098,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK
1099,,READING BOOK,FINAL,Reading book,,BOOK
1100,,ONE WORD,FINAL,One word,,BOOK
1103,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
1104,,MOM,FINAL,Mom,,EXPERIENCE
1105,,TOUCH,FINAL,Touch,,EXPERIENCE
1106,,READ,FINAL,Read,,EXPERIENCE
1108,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
1109,,MOM,FINAL,Mom,,EXPERIENCE
1110,,ELLIE,FINAL,Ellie,,EXPERIENCE
1111,,TASTE,FINAL,Taste,,EXPERIENCE
1112,,TASTE,FINAL,Taste,,EXPERIENCE
1113,,READ,FINAL,Read,,EXPERIENCE
1114,,READ,FINAL,Read,,EXPERIENCE
1117,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO
1118,,GRANDMA,FINAL,Grandma,,SAY HELLO TO
1119,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
1121,,GRANDMA,FINAL,Grandma,,TALK ABOUT
1122,,GRANDMA,FINAL,Grandma,,TALK ABOUT
1123,,MOM,FINAL,Mom,,TALK ABOUT
1124,,MOM,FINAL,Mom,,TALK ABOUT
1125,,GRANDMA,FINAL,Grandma,,TALK ABOUT
1126,,SISTERS,MENU,,SISTERS,SISTERS
1128,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
1131,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
1132,,TOUCH,FINAL,Touch,,EXPERIENCE
1133,,MOM,FINAL,Mom,,EXPERIENCE
1134,,TOUCH,FINAL,Touch,,EXPERIENCE
1135,,TOUCH,FINAL,Touch,,EXPERIENCE
1137,,SNUGGLE,FINAL,Snuggle,,EXPERIENCE
1138,,BOOK,MENU,,BOOK,BOOK
1139,,POP UP,FINAL,Pop up,,BOOK
1140,,POP-UP,FINAL,Pop-up,,BOOK
1141,,POP-UP,FINAL,Pop-up,,BOOK
1145,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
1146,,TOUCH,FINAL,Touch,,EXPERIENCE
1147,,TOUCH,FINAL,Touch,,EXPERIENCE
1148,,TOM AND JERRY,FINAL,Tom and jerry,,EXPERIENCE
1149,,TOM AND JERRY,FINAL,Tom and jerry,,EXPERIENCE
1150,,SEASONAL,MENU,,SEASONAL,SEASONAL
1151,,SUMMER,FINAL,Summer,,SEASONAL
1152,,CLOUDBABIES,FINAL,Cloudbabies,,SEASONAL
1153,,THEMES,MENU,,THEMES,THEMES
1154,,LETTERS AND WORDS,FINAL,Letters and words,,THEMES
1155,,PATTERNS,FINAL,Patterns,,THEMES
1156,,PATTERNS,FINAL,Patterns,,THEMES
1158,,PLANTS AND OUTSIDE,FINAL,Plants and outside,,THEMES
1159,,MUSIC,FINAL,Music,,THEMES
1162,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
1163,,TOUCH,FINAL,Touch,,EXPERIENCE
1164,,TOUCH,FINAL,Touch,,EXPERIENCE
1167,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
1168,,MOM,FINAL,Mom,,EXPERIENCE
1169,,TOUCH,FINAL,Touch,,EXPERIENCE
1172,,TO PLAY,MENU,,TO PLAY,TO PLAY
1173,,WRITING,FINAL,Writing,,TO PLAY
1174,,WRITING,FINAL,Writing,,TO PLAY
1175,,WRITING,FINAL,Writing,,TO PLAY
1176,,HAPPY,FINAL,Happy,,TO PLAY
1177,,HAPPY,FINAL,Happy,,TO PLAY
1178,,YUM,FINAL,Yum,,TO PLAY
1180,,AFRAID,FINAL,Afraid,,TO PLAY
1181,,AFRAID,FINAL,Afraid,,TO PLAY
1182,,AFRAID,FINAL,Afraid,,TO PLAY
1183,,AFRAID,FINAL,Afraid,,TO PLAY
1184,,AFRAID,FINAL,Afraid,,TO PLAY
1185,,AFRAID,FINAL,Afraid,,TO PLAY
1186,,YUM,FINAL,Yum,,TO PLAY
1187,,AFRAID,FINAL,Afraid,,TO PLAY
1188,,AFRAID,FINAL,Afraid,,TO PLAY
1189,,AFRAID,FINAL,Afraid,,TO PLAY
1190,,AFRAID,FINAL,Afraid,,TO PLAY
1191,,AFRAID,FINAL,Afraid,,TO PLAY
1192,,AFRAID,FINAL,Afraid,,TO PLAY
1193,,AFRAID,FINAL,Afraid,,TO PLAY
1194,,YUM,FINAL,Yum,,TO PLAY
1195,,AFRAID,FINAL,Afraid,,TO PLAY
1196,,AFRAID,FINAL,Afraid,,TO PLAY
1197,,AFRAID,FINAL,Afraid,,TO PLAY
1198,,EWW,FINAL,Eww,,TO PLAY
1199,,HAPPY,FINAL,Happy,,TO PLAY
1200,,HAPPY,FINAL,Happy,,TO PLAY
1201,,HAPPY,FINAL,Happy,,TO PLAY
1202,,HAPPY,FINAL,Happy,,TO PLAY
1203,,AFRAID,FINAL,Afraid,,TO PLAY
1204,,AFRAID,FINAL,Afraid,,TO PLAY
1205,,YUM,FINAL,Yum,,TO PLAY
1206,,YUM,FINAL,Yum,,TO PLAY
1207,,YUM,FINAL,Yum,,TO PLAY
1208,,YUM,FINAL,Yum,,TO PLAY
1209,,YUM,FINAL,Yum,,TO PLAY
1210,,YUM,FINAL,Yum,,TO PLAY
1211,,MAD,FINAL,Mad,,TO PLAY
1212,,SAD,FINAL,Sad,,TO PLAY
1213,,SAD,FINAL,Sad,,TO PLAY
1214,,MAD,FINAL,Mad,,TO PLAY
1215,,MAD,FINAL,Mad,,TO PLAY
1216,,AFRAID,FINAL,Afraid,,TO PLAY
1217,,AFRAID,FINAL,Afraid,,TO PLAY
1218,,AFRAID,FINAL,Afraid,,TO PLAY
1219,,AFRAID,FINAL,Afraid,,TO PLAY
1220,,AFRAID,FINAL,Afraid,,TO PLAY
1221,,AFRAID,FINAL,Afraid,,TO PLAY
1222,,AFRAID,FINAL,Afraid,,TO PLAY
1223,,MAD,FINAL,Mad,,TO PLAY
1224,,MAD,FINAL,Mad,,TO PLAY
1225,,AFRAID,FINAL,Afraid,,TO PLAY
1226,,AFRAID,FINAL,Afraid,,TO PLAY
1227,,AFRAID,FINAL,Afraid,,TO PLAY
1228,,HAPPY,FINAL,Happy,,TO PLAY
1229,,HAPPY,FINAL,Happy,,TO PLAY
1230,,YUM,FINAL,Yum,,TO PLAY
1231,,YUM,FINAL,Yum,,TO PLAY
1232,,YUM,FINAL,Yum,,TO PLAY
1233,,AFRAID,FINAL,Afraid,,TO PLAY
1234,,AFRAID,FINAL,Afraid,,TO PLAY
1235,,AFRAID,FINAL,Afraid,,TO PLAY
1236,,YUM,FINAL,Yum,,TO PLAY
1237,,YUM,FINAL,Yum,,TO PLAY
1238,,YUM,FINAL,Yum,,TO PLAY
1239,,YUM,FINAL,Yum,,TO PLAY
1240,,HAPPY,FINAL,Happy,,TO PLAY
1241,,EXCITED,FINAL,Excited,,TO PLAY
1242,,YUM,FINAL,Yum,,TO PLAY
1243,,EXCITED,FINAL,Excited,,TO PLAY
1244,,EXCITED,FINAL,Excited,,TO PLAY
1245,,EXCITED,FINAL,Excited,,TO PLAY
1246,,EXCITED,FINAL,Excited,,TO PLAY
1247,,EXCITED,FINAL,Excited,,TO PLAY
1248,,EXCITED,FINAL,Excited,,TO PLAY
1249,,EXCITED,FINAL,Excited,,TO PLAY
1250,,HAPPY,FINAL,Happy,,TO PLAY
1251,,EXCITED,FINAL,Excited,,TO PLAY
1252,,EXCITED,FINAL,Excited,,TO PLAY
1253,,EXCITED,FINAL,Excited,,TO PLAY
1254,,YUM,FINAL,Yum,,TO PLAY
1255,,YUM,FINAL,Yum,,TO PLAY
1256,,YUM,FINAL,Yum,,TO PLAY
1257,,YUM,FINAL,Yum,,TO PLAY
1258,,EXCITED,FINAL,Excited,,TO PLAY
1259,,EXCITED,FINAL,Excited,,TO PLAY
1260,,EXCITED,FINAL,Excited,,TO PLAY
1261,,EXCITED,FINAL,Excited,,TO PLAY
1262,,AFRAID,FINAL,Afraid,,TO PLAY
1263,,AFRAID,FINAL,Afraid,,TO PLAY
1264,,HAPPY,FINAL,Happy,,TO PLAY
1265,,EXCITED,FINAL,Excited,,TO PLAY
1266,,YUM,FINAL,Yum,,TO PLAY
1267,,AFRAID,FINAL,Afraid,,TO PLAY
1270,,TOUCH,FINAL,Touch,,TO PLAY
1271,,ELLIE,FINAL,Ellie,,TO PLAY
1272,,TOUCH,FINAL,Touch,,TO PLAY
