Line Number,Location path code,selection,source,word,menu,menu_ff
1,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
2,,BODY,MENU,,BODY,BODY
3,,TYPES OF OUCH,MENU,,TYPES OF OUCH,TYPES OF OUCH
4,,CANCER,FINAL,Cancer,,TYPES OF OUCH
5,,CANCER,FINAL,Cancer,,TYPES OF OUCH
6,,INSIDE OUCH,FINAL,Inside Ouch,,TYPES OF OUCH
7,,INSIDE OUCH,FINAL,Inside Ouch,,TYPES OF OUCH
9,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
10,,BODY,MENU,,BODY,BODY
11,,FEELINGS,MENU,,FEELINGS,FEELINGS
12,,EXCITED,MENU,,EXCITED,EXCITED
13,,I WANT TO FEEL EXCITED,FINAL,I want to feel excited,,EXCITED
14,,I WANT TO FEEL EXCITED,FINAL,I want to feel excited,,EXCITED
15,,DESCRIPTIONS AND PREFERENCES,MENU,,DESCRIPTIONS AND PREFERENCES,DESCRIPTIONS AND PREFERENCES
16,,PREFERENCES,MENU,,PREFERENCES,PREFERENCES
17,,DARK,FINAL,dark,,PREFERENCES
18,,DARK,FINAL,dark,,PREFERENCES
19,,DARK,FINAL,dark,,PREFERENCES
20,,DARK,FINAL,dark,,PREFERENCES
21,,OUTSIDE,FINAL,outside,,PREFERENCES
22,,DARK,FINAL,dark,,PREFERENCES
23,,DARK,FINAL,dark,,PREFERENCES
24,,NO-LIKE,FINAL,no-like,,PREFERENCES
25,,LIGHT,FINAL,light ,,PREFERENCES
26,,DARK,FINAL,dark,,PREFERENCES
27,,DARK,FINAL,dark,,PREFERENCES
28,,BROKEN,FINAL,broken,,PREFERENCES
29,,DARK,FINAL,dark,,PREFERENCES
30,,DARK,FINAL,dark,,PREFERENCES
31,,DARK,FINAL,dark,,PREFERENCES
32,,LIGHT,FINAL,light ,,PREFERENCES
33,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
34,,BODY,MENU,,BODY,BODY
35,,I FEEL GOOD,FINAL,I feel good,,BODY
36,,I FEEL GOOD,FINAL,I feel good,,BODY
37,,I FEEL GOOD,FINAL,I feel good,,BODY
38,,I FEEL GOOD,FINAL,I feel good,,BODY
39,,OUCH,FINAL,ouch,,BODY
40,,OUCH,FINAL,ouch,,BODY
41,,I FELT OUCH,FINAL,I felt ouch,,BODY
42,,SICK OUCH,FINAL,sick ouch,,BODY
43,,MOM,FINAL,mom,,BODY
45,,SICK OUCH,FINAL,sick ouch,,BODY
46,,I FELT OUCH,FINAL,I felt ouch,,BODY
47,,I WILL FEEL OUCH,FINAL,I will feel ouch,,BODY
48,,MOM,FINAL,Mom,,BODY
49,,BONE OUCH,FINAL,Bone ouch,,BODY
50,,MOM/I FELT OUCH,FINAL,Mom/I felt ouch,,BODY
51,,SICK OUCH,FINAL,Sick ouch,,BODY
52,,I WILL FEEL OUCH,FINAL,I will feel ouch,,BODY
53,,I FELT OUCH/I FELT OUCH,FINAL,I felt ouch/I felt ouch,,BODY
54,,I FELT OUCH/MOM,FINAL,I felt ouch/mom,,BODY
55,,MOM,FINAL,Mom,,BODY
56,,I FELT OUCH,FINAL,I felt ouch,,BODY
57,,CANCER,FINAL,Cancer,,BODY
58,,TILLIE,FINAL,Tillie,,BODY
59,,I FELT OUCH,FINAL,I felt ouch,,BODY
60,,WHAT KIND OF OUCH/WHAT KIND OF OUCH,FINAL,What kind of ouch/What kind of ouch,,BODY
61,,SICK OUCH,FINAL,Sick ouch,,BODY
62,,WHAT KIND OF OUCH,FINAL,What kind of ouch ,,BODY
63,,SICK OUCH,FINAL,Sick ouch,,BODY
64,,BONE OUCH,FINAL,Bone ouch,,BODY
65,,BONE OUCH,FINAL,Bone ouch,,BODY
66,,I FELT OUCH,FINAL,I felt ouch,,BODY
67,,BONE OUCH,FINAL,Bone ouch,,BODY
68,,I FELT OUCH,FINAL,I felt ouch,,BODY
69,,I FELT OUCH,FINAL,I felt ouch,,BODY
70,,OUCH,FINAL,Ouch,,BODY
71,,OUCH,FINAL,Ouch,,BODY
72,,OUCH,FINAL,Ouch,,BODY
73,,OUCH,FINAL,Ouch,,BODY
74,,I FEEL GOOD,FINAL,I feel good,,BODY
75,,OUCH,FINAL,Ouch,,BODY
76,,OUCH,FINAL,Ouch,,BODY
77,,I FEEL GOOD,FINAL,I feel good,,BODY
78,,I FEEL GOOD,FINAL,I feel good,,BODY
79,,OUCH,FINAL,Ouch,,BODY
80,,OUCH,FINAL,Ouch,,BODY
81,,OUCH,FINAL,Ouch,,BODY
82,,OUCH,FINAL,Ouch,,BODY
83,,I FEEL GOOD,FINAL,I feel good,,BODY
84,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
85,,BODY,MENU,,BODY,BODY
86,,I FEEL GOOD,FINAL,I feel good,,BODY
87,,I FEEL GOOD,FINAL,I feel good,,BODY
88,,MEDICINE,FINAL,Medicine,,BODY
89,,TYPES OF OUCH,FINAL,Types of ouch,,BODY
90,,I FELT OUCH,FINAL,I felt ouch,,BODY
91,,I WILL FEEL OUCH,FINAL,I will feel ouch,,BODY
92,,WHAT KIND OF OUCH?,FINAL,What kind of ouch?,,BODY
93,,MOM,FINAL,Mom,,BODY
94,,I FELT OUCH,FINAL,I felt ouch,,BODY
95,,I FELT OUCH,FINAL,I felt ouch,,BODY
96,,I FEEL OUCH,FINAL,I feel ouch,,BODY
97,,I FELT OUCH,FINAL,I felt ouch,,BODY
98,,CANCER,FINAL,Cancer,,BODY
99,,OUTSIDE OUCH,FINAL,Outside ouch,,BODY
100,,BONE OUCH,FINAL,Bone ouch,,BODY
101,,I FELT OUCH,FINAL,I felt ouch,,BODY
102,,MOM/MOM,FINAL,Mom/Mom,,BODY
103,,WHAT KIND OF OUCH?,FINAL,What kind of ouch?,,BODY
104,,I FELT OUCH,FINAL,I felt ouch,,BODY
105,,OUTSIDE OUCH,FINAL,Outside ouch,,BODY
106,,I FELT OUCH,FINAL,I felt ouch,,BODY
107,,I FEEL OUCH,FINAL,I feel ouch,,BODY
108,,MOM,FINAL,Mom,,BODY
109,,I FELT OUCH,FINAL,I felt ouch,,BODY
110,,MOM,FINAL,Mom,,BODY
111,,I FELT OUCH,FINAL,I felt ouch,,BODY
112,,I FELT OUCH,FINAL,I felt ouch,,BODY
113,,BONE OUCH,FINAL,Bone ouch,,BODY
114,,I FELT OUCH,FINAL,I felt ouch,,BODY
115,,I FELT OUCH,FINAL,I felt ouch,,BODY
116,,SICK OUCH,FINAL,Sick ouch,,BODY
117,,I FELT OUCH,FINAL,I felt ouch,,BODY
118,,I FELT OUCH,FINAL,I felt ouch,,BODY
119,,I FELT OUCH,FINAL,I felt ouch,,BODY
120,,CANCER,FINAL,Cancer,,BODY
121,,MOM,FINAL,Mom,,BODY
122,,I FEEL OUCH,FINAL,I feel ouch,,BODY
123,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
124,,BACK,FINAL,Back,BODY,BODY
125,,I FEEL GOOD,FINAL,I feel good,,BODY
126,,OUCH,FINAL,Ouch,,BODY
127,,TYPES OF OUCH,MENU,,TYPES OF OUCH,TYPES OF OUCH
128,,I FELT OUCH,FINAL,I felt ouch,,TYPES OF OUCH
129,,I FELT OUCH,FINAL,I felt ouch,,TYPES OF OUCH
130,,I FELT OUCH,FINAL,I felt ouch,,TYPES OF OUCH
131,,I FEEL OUCH,FINAL,I feel ouch,,TYPES OF OUCH
132,,CANCER,FINAL,Cancer,,TYPES OF OUCH
133,,I FELT OUCH,FINAL,I felt ouch,,TYPES OF OUCH
134,,SICK OUCH,FINAL,Sick ouch,,TYPES OF OUCH
135,,I FELT OUCH,FINAL,I felt ouch,,TYPES OF OUCH
136,,I FELT OUCH,FINAL,I felt ouch,,TYPES OF OUCH
137,,BONE OUCH,FINAL,Bone ouch,,TYPES OF OUCH
138,,CANCER,FINAL,Cancer,,TYPES OF OUCH
139,,MOM,FINAL,Mom,,TYPES OF OUCH
140,,CANCER,FINAL,Cancer,,TYPES OF OUCH
141,,MOM,FINAL,Mom,,TYPES OF OUCH
142,,I WILL FEEL OUCH,FINAL,I will feel ouch,,TYPES OF OUCH
143,,OUTSIDE OUCH,FINAL,Outside ouch,,TYPES OF OUCH
144,,I FELT OUCH,FINAL,I felt ouch,,TYPES OF OUCH
145,,CANCER,FINAL,Cancer,,TYPES OF OUCH
146,,OUTSIDE OUCH,FINAL,Outside ouch,,TYPES OF OUCH
147,,SICK OUCH,FINAL,Sick ouch,,TYPES OF OUCH
148,,DESCRIPTIONS AND PREFERENCES,MENU,,DESCRIPTIONS AND PREFERENCES,DESCRIPTIONS AND PREFERENCES
149,,OPPOSITES,MENU,,OPPOSITES,OPPOSITES
150,,HIGH UP,FINAL,High up,,OPPOSITES
151,,HIGH UP,FINAL,High up,,OPPOSITES
152,,FIX,FINAL,Fix,,OPPOSITES
153,,FIX,FINAL,Fix,,OPPOSITES
154,,LIGHT,FINAL,Light,,OPPOSITES
155,,FIX,FINAL,Fix,,OPPOSITES
156,,DOWN LOW,FINAL,Down low,,OPPOSITES
157,,DOWN LOW,FINAL,Down low,,OPPOSITES
158,,DOWN LOW,FINAL,Down low,,OPPOSITES
159,,LIGHT,FINAL,Light,,OPPOSITES
160,,HIGH UP,FINAL,High up,,OPPOSITES
161,,FIX,FINAL,Fix,,OPPOSITES
162,,DOWN LOW,FINAL,Down low,,OPPOSITES
163,,DOWN LOW,FINAL,Down low,,OPPOSITES
165,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
166,,BODY,MENU,,BODY,BODY
167,,I FEEL GOOD,FINAL,I feel good,,BODY
168,,OUCH,FINAL,Ouch,,BODY
169,,I FEEL GOOD,FINAL,I feel good,,BODY
170,,I FEEL GOOD,FINAL,I feel good,,BODY
171,,OUCH,FINAL,Ouch,,BODY
172,,OUCH,FINAL,Ouch,,BODY
173,,OUCH,FINAL,Ouch,,BODY
174,,I FEEL GOOD,FINAL,I feel good,,BODY
175,,I FEEL GOOD,FINAL,I feel good,,BODY
176,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
177,,BODY,MENU,,BODY,BODY
178,,TUMMY,FINAL,Tummy,,BODY
179,,MEDICINE,FINAL,Medicine,,BODY
180,,SICK OUCH ANTIBIOTICS,FINAL,Sick ouch antibiotics,,BODY
181,,OUTSIDE OUCH MEDICINE,FINAL,Outside ouch medicine,,BODY
183,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
184,,BODY,MENU,,BODY,BODY
185,,OUCH,FINAL,Ouch,,BODY
186,,I FEEL GOOD,FINAL,I feel good,,BODY
187,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
188,,MOM,FINAL,Mom,,EXPERIENCE
189,,MOM,FINAL,Mom,,EXPERIENCE
190,,MOM,FINAL,Mom,,EXPERIENCE
191,,TOUCH,FINAL,Touch,,EXPERIENCE
192,,MOM,FINAL,Mom,,EXPERIENCE
193,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
194,,SEE,FINAL,See,,EXPERIENCE
195,,TILLIE,FINAL,Tillie,,EXPERIENCE
196,,ELLIE,FINAL,Ellie,,EXPERIENCE
197,,TASTE,FINAL,Taste,,EXPERIENCE
198,,READ,FINAL,Read ,,EXPERIENCE
199,,READING BOOK,FINAL,Reading book,,EXPERIENCE
200,,HOLIDAYS,FINAL,Holidays,,EXPERIENCE
201,,HALLOWEEN,FINAL,Halloween,,EXPERIENCE
202,,CHRISTMAS,FINAL,Christmas,,EXPERIENCE
203,,HALLOWEEN,FINAL,Halloween,,EXPERIENCE
204,,ENTERTAINMENT,MENU,,ENTERTAINMENT,ENTERTAINMENT
205,,ALEXA,MENU,,ALEXA,ALEXA
206,,ALEXA PLAY BEETHOVEN ON SPOTIFY,FINAL,Alexa play Beethoven on Spotify,,ALEXA
207,,ALEXA PLAY VIVALDI,FINAL,Alexa play Vivaldi,,ALEXA
208,,ALEXA PLAY HANDEL,FINAL,Alexa play Handel,,ALEXA
209,,ALEXA PLAY PEPPA PIG CARTOONS,FINAL,Alexa play Peppa Pig Cartoons,,ALEXA
210,,ALEXA PLAY BEETHOVEN ON SPOTIFY,FINAL,Alexa play Beethoven on Spotify,,ALEXA
211,,TO PLAY,MENU,,TO PLAY,TO PLAY
212,,SNUGGLE,FINAL,Snuggle,,TO PLAY
213,,SNUGGLE,FINAL,Snuggle,,TO PLAY
214,,BOOK,FINAL,Book,,TO PLAY
215,,TOUCH AND FEEL,FINAL,Touch and Feel,,TO PLAY
216,,TOUCH AND FEEL,FINAL,Touch and Feel,,TO PLAY
220,,DESCRIPTIONS AND PREFERENCES,MENU,,DESCRIPTIONS AND PREFERENCES,DESCRIPTIONS AND PREFERENCES
221,,MOVEMENT,FINAL,movement,,DESCRIPTIONS AND PREFERENCES
222,,RUN,FINAL,run,,DESCRIPTIONS AND PREFERENCES
223,,MOM,FINAL,mom,,DESCRIPTIONS AND PREFERENCES
224,,MOM,FINAL,mom,,DESCRIPTIONS AND PREFERENCES
225,,MOM,FINAL,mom,,DESCRIPTIONS AND PREFERENCES
226,,SIT,FINAL,sit,,DESCRIPTIONS AND PREFERENCES
227,,MOM,FINAL,mom,,DESCRIPTIONS AND PREFERENCES
228,,WALK,FINAL,walk,,DESCRIPTIONS AND PREFERENCES
229,,SLOW,FINAL,slow,,DESCRIPTIONS AND PREFERENCES
230,,JUMP,FINAL,jump,,DESCRIPTIONS AND PREFERENCES
231,,JUMP,FINAL,jump,,DESCRIPTIONS AND PREFERENCES
232,,FAST,FINAL,fast,,DESCRIPTIONS AND PREFERENCES
233,,ELLIE,FINAL,Ellie,,DESCRIPTIONS AND PREFERENCES
234,,ELLIE,FINAL,Ellie,,DESCRIPTIONS AND PREFERENCES
235,,ELLIE,FINAL,Ellie,,DESCRIPTIONS AND PREFERENCES
236,,SWIM,FINAL,Swim,,DESCRIPTIONS AND PREFERENCES
238,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
239,,FEELINGS AND PREFERENCES,FINAL,feelings and preferences,,ABOUT ME
240,,I WANT TO FEEL MAD,FINAL,I want to feel mad,,ABOUT ME
241,,I WANT TO FEEL MAD,FINAL,I want to feel mad,,ABOUT ME
242,,I WANT TO FEEL MAD,FINAL,I want to feel mad,,ABOUT ME
243,,MEMORY & TIME,MENU,,MEMORY & TIME,MEMORY & TIME
244,,REMEMBER,MENU,,REMEMBER,REMEMBER
245,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
246,,FEELINGS,MENU,,FEELINGS,FEELINGS
247,,TALK ABOUT FEELINGS,FINAL,Talk About Feelings,,FEELINGS
248,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
249,,FEELINGS,MENU,,FEELINGS,FEELINGS
250,,EXCITED,MENU,,EXCITED,EXCITED
251,,I FEEL EXCITED,FINAL,I feel excited,,EXCITED
252,,PLACES,MENU,,PLACES,PLACES
253,,ISABELLE,FINAL,Isabelle,,PLACES
254,,OUTSIDE WALK,FINAL,outside walk,,PLACES
255,,CURTAIN,FINAL,curtain ,,PLACES
256,,CURTAIN,FINAL,curtain ,,PLACES
257,,ISABELLE'S HOUSE,FINAL,Isabelle's House,,PLACES
258,,PLAYSTAND,FINAL,Playstand,,PLACES
260,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
261,,BODY,MENU,,BODY,BODY
262,,I FEEL GOOD,FINAL,I feel good,,BODY
263,,DESCRIPTIONS & PREFERENCES,MENU,,DESCRIPTIONS & PREFERENCES,DESCRIPTIONS & PREFERENCES
264,,MOVEMENT,MENU,,MOVEMENT,MOVEMENT
265,,WALK,FINAL,walk,,MOVEMENT
266,,FAST,FINAL,fast,,MOVEMENT
267,,MOM,FINAL,Mom,,MOVEMENT
268,,FAST,FINAL,fast,,MOVEMENT
269,,FAST,FINAL,fast,,MOVEMENT
270,,MOM,FINAL,Mom,,MOVEMENT
271,,TILLIE,FINAL,Tillie,,MOVEMENT
272,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
273,,BODY,MENU,,BODY,BODY
274,,PAST,FINAL,past,,BODY
275,,"OUCH, OUCH",FINAL,"ouch, ouch",,BODY
276,,I FEEL GOOD,FINAL,I feel good,,BODY
277,,I FEEL GOOD,FINAL,I feel good,,BODY
278,,"OUCH, OUCH",FINAL,"ouch, ouch",,BODY
279,,OUCH,FINAL,ouch ,,BODY
280,,OUCH,FINAL,ouch,,BODY
281,,OUCH,FINAL,ouch,,BODY
282,,OUCH,FINAL,ouch,,BODY
283,,I FEEL GOOD,FINAL,I feel good,,BODY
284,,BACK,FINAL,back,,BODY
285,,BACK,FINAL,back,,BODY
286,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
287,,FEELINGS,MENU,,FEELINGS,FEELINGS
288,,EXCITED,MENU,,EXCITED,EXCITED
289,,I FEEL EXCITED,FINAL,I feel excited,,EXCITED
290,,I WANT TO FEEL EXCITED,FINAL,I want to feel excited,,EXCITED
291,,I FELT EXCITED,FINAL,I felt excited,,EXCITED
292,,I FELT EXCITED,FINAL,I felt excited,,EXCITED
293,,I WANT TO FEEL EXCITED,FINAL,I want to feel excited,,EXCITED
294,,I WILL FEEL EXCITED,FINAL,I will feel excited,,EXCITED
295,,I WILL FEEL EXCITED,FINAL,I will feel excited,,EXCITED
296,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
297,,TEMPERATURE,MENU,,TEMPERATURE,TEMPERATURE
298,,RAIN,FINAL,rain,,TEMPERATURE
299,,CLOUD,FINAL,cloud,,TEMPERATURE
300,,RAIN,FINAL,rain,,TEMPERATURE
301,,WARM,FINAL,warm,,TEMPERATURE
302,,WARM OUTSIDE,FINAL,warm outside,,TEMPERATURE
303,,WARM OUTSIDE,FINAL,warm outside,,TEMPERATURE
304,,TALK ABOUT,FINAL,talk about,,TEMPERATURE
305,,WARM INSIDE,FINAL,Warm inside,,TEMPERATURE
306,,TALK ABOUT,FINAL,talk about,,TEMPERATURE
307,,WARM INSIDE,FINAL,warm inside,,TEMPERATURE
309,,CORI,FINAL,Cori,,TEMPERATURE
310,,CASSIE,FINAL,Cassie,,TEMPERATURE
311,,CASSIE,FINAL,Cassie,,TEMPERATURE
312,,BIRD FRIENDS,FINAL,Bird friends,,TEMPERATURE
313,,CAR RIDE,FINAL,Car Ride,,TEMPERATURE
316,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
317,,BODY,MENU,,BODY,BODY
318,,WING,FINAL,Wing,,BODY
321,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
322,,BODY,MENU,,BODY,BODY
323,,I FEEL GOOD,FINAL,I feel good,,BODY
324,,I FEEL GOOD,FINAL,I feel good,,BODY
325,,BACK,FINAL,Back,,BODY
326,,OUCH,FINAL,ouch,,BODY
327,,I FEEL GOOD,FINAL,I feel good,,BODY
328,,I FEEL GOOD,FINAL,I feel good,,BODY
329,,OUCH,FINAL,Ouch,,BODY
331,,CORI,FINAL,Cori,,BODY
332,,CORI,FINAL,Cori,,BODY
333,,BIRD FRIENDS,FINAL,Bird friends,,BODY
335,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
336,,TO PLAY,MENU,,TO PLAY,TO PLAY
337,,TRACING AND WRITING,FINAL,Tracing and writing,,TO PLAY
338,,BOOK,FINAL,Book,,TO PLAY
339,,SEASONAL,FINAL,Seasonal,,TO PLAY
340,,TOUCH AND FEEL,FINAL,Touch and feel,,TO PLAY
341,,SEASONAL,FINAL,Seasonal,,TO PLAY
342,,POP UP,FINAL,Pop up,,TO PLAY
343,,SEASONAL,FINAL,Seasonal,,TO PLAY
348,,DESCRIPTIONS AND PREFERENCES,MENU,,DESCRIPTIONS AND PREFERENCES,DESCRIPTIONS AND PREFERENCES
349,,BACK,FINAL,Back,,DESCRIPTIONS AND PREFERENCES
350,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
351,,FEELINGS,MENU,,FEELINGS,FEELINGS
352,,AFRAID,FINAL,Afraid,,FEELINGS
353,,I WANT TO FEEL AFRAID,FINAL,I want to feel afraid,,FEELINGS
354,,I WILL FEEL AFRAID,FINAL,I will feel afraid,,FEELINGS
358,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
359,,BODY,MENU,,BODY,BODY
360,,HEAD,FINAL,head,,BODY
361,,HEAD,FINAL,head,,BODY
362,,HEAD,FINAL,head,,BODY
363,,I FEEL GOOD,FINAL,I feel good,,BODY
364,,BACK,FINAL,back,,BODY
365,,HEAD,FINAL,head,,BODY
366,,HEAD,FINAL,head,,BODY
367,,I FEEL GOOD,FINAL,I feel good,,BODY
368,,OUCH,FINAL,ouch,,BODY
369,,BACK,FINAL,back,,BODY
370,,BACK,FINAL,back,,BODY
371,,OUCH,FINAL,ouch,,BODY
372,,OUCH,FINAL,ouch,,BODY
373,,I FEEL GOOD,FINAL,I feel good,,BODY
374,,HEAD,FINAL,head,,BODY
375,,TUMMY,FINAL,tummy,,BODY
376,,HEAD,FINAL,head,,BODY
377,,TUMMY,FINAL,tummy,,BODY
378,,OUCH,FINAL,ouch,,BODY
379,,I FEEL GOOD,FINAL,I feel good,,BODY
380,,I FEEL GOOD,FINAL,I feel good,,BODY
381,,I FEEL GOOD,FINAL,I feel good,,BODY
382,,HEAD,FINAL,head,,BODY
383,,TO PLAY,MENU,,TO PLAY,TO PLAY
384,,TRACING AND WRITING,FINAL,Tracing and writing,,TO PLAY
387,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
388,,TEMPERATURE,MENU,,TEMPERATURE,TEMPERATURE
389,,WARM,MENU,,WARM,WARM
390,,I WANT TO FEEL WARM,FINAL,I want to feel warm,,WARM
391,,I FEEL WARM,FINAL,I feel warm,,WARM
392,,DESCRIPTIONS AND PREFERENCES,MENU,,DESCRIPTIONS AND PREFERENCES,DESCRIPTIONS AND PREFERENCES
393,,DESCRIPTIONS AND PREFERENCES,MENU,,DESCRIPTIONS AND PREFERENCES,DESCRIPTIONS AND PREFERENCES
394,,MOVEMENT,FINAL,Movement,,DESCRIPTIONS AND PREFERENCES
395,,JUMP,FINAL,Jump,,DESCRIPTIONS AND PREFERENCES
398,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
399,,BODY,MENU,,BODY,BODY
400,,OUCH,FINAL,ouch,,BODY
401,,OUCH,FINAL,ouch,,BODY
402,,OUCH,FINAL,ouch,,BODY
403,,I FEEL GOOD,FINAL,I feel good,,BODY
404,,OUCH,FINAL,ouch,,BODY
405,,I FEEL GOOD,FINAL,I feel good,,BODY
406,,I FEEL GOOD,FINAL,I feel good,,BODY
407,,I FEEL GOOD,FINAL,I feel good,,BODY
408,,BACK,FINAL,back,,BODY
409,,I FEEL GOOD,FINAL,I feel good,,BODY
410,,BACK,FINAL,back,,BODY
411,,BACK,FINAL,back,,BODY
412,,OUCH,FINAL,ouch,,BODY
413,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
414,,TEMPERATURE,MENU,,TEMPERATURE,TEMPERATURE
415,,COOL,MENU,,COOL,COOL
416,,LIKE,FINAL,like,,COOL
417,,I WANT TO FEEL COOL,FINAL,I want to feel cool,,COOL
418,,DESCRIPTIONS AND PREFERENCES,MENU,,DESCRIPTIONS AND PREFERENCES,DESCRIPTIONS AND PREFERENCES
419,,PREFERENCES,FINAL,preferences,,DESCRIPTIONS AND PREFERENCES
420,,MOVE,FINAL,move,,DESCRIPTIONS AND PREFERENCES
421,,JUMP,FINAL,jump,,DESCRIPTIONS AND PREFERENCES
422,,WALK,FINAL,walk,,DESCRIPTIONS AND PREFERENCES
423,,MOM,FINAL,Mom,,DESCRIPTIONS AND PREFERENCES
424,,MOM,FINAL,Mom,,DESCRIPTIONS AND PREFERENCES
425,,MOM,FINAL,Mom,,DESCRIPTIONS AND PREFERENCES
429,,TO PLAY,MENU,,TO PLAY,TO PLAY
430,,BACK,FINAL,back,,TO PLAY
431,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
434,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
435,,BACK,FINAL,Back,,ABOUT ME
436,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
437,,TEMPERATURE,MENU,,TEMPERATURE,TEMPERATURE
438,,CLOUD,FINAL,Cloud,,TEMPERATURE
439,,CLOUD,FINAL,Cloud,,TEMPERATURE
440,,WIND,FINAL,Wind,,TEMPERATURE
441,,CLOUD,FINAL,Cloud,,TEMPERATURE
442,,WIND,FINAL,Wind,,TEMPERATURE
443,,WIND,FINAL,Wind,,TEMPERATURE
444,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
445,,FEELINGS,MENU,,FEELINGS,FEELINGS
446,,SAD,FINAL,Sad,,FEELINGS
447,,I FELT MAD,FINAL,I felt mad,,FEELINGS
448,,I WANT TO FEEL MAD,FINAL,I want to feel mad,,FEELINGS
449,,I WANT TO FEEL MAD,FINAL,I want to feel mad ,,FEELINGS
450,,I WANT TO FEEL MAD,FINAL,I want to feel mad,,FEELINGS
451,,I WANT TO FEEL MAD,FINAL,I want to feel mad,,FEELINGS
452,,TO SAY HELLO TO,MENU,,TO SAY HELLO TO,TO SAY HELLO TO
453,,CASSIE,FINAL,Cassie,,TO SAY HELLO TO
454,,CASSIE,FINAL,Cassie,,TO SAY HELLO TO
455,,MOM,FINAL,Mom,,TO SAY HELLO TO
456,,MOM,FINAL,Mom,,TO SAY HELLO TO
457,,DESCRIPTIONS AND PREFERENCES,MENU,,DESCRIPTIONS AND PREFERENCES,DESCRIPTIONS AND PREFERENCES
458,,PREFERENCES,FINAL,Preferences,,DESCRIPTIONS AND PREFERENCES
459,,TO SAY HELLO TO,MENU,,TO SAY HELLO TO,TO SAY HELLO TO
460,,CASSIE,FINAL,Cassie,,TO SAY HELLO TO
461,,TRACING AND WRITING,FINAL,Tracing and writing,,TO SAY HELLO TO
463,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
464,,TEMPERATURE,MENU,,TEMPERATURE,TEMPERATURE
465,,HOT,MENU,,HOT,HOT
466,,HOT OUTSIDE,FINAL,Hot outside,,HOT
467,,HOT OUTSIDE,FINAL,Hot outside,,HOT
468,,HOT OUTSIDE,FINAL,Hot outside,,HOT
469,,HOT OUTSIDE,FINAL,Hot outside,,HOT
470,,HOT OUTSIDE,FINAL,Hot outside,,HOT
471,,I FEEL HOT,FINAL,I feel hot,,HOT
472,,HOT OUTSIDE,FINAL,Hot outside,,HOT
473,,HOT OUTSIDE,FINAL,Hot outside,,HOT
474,,I FEEL HOT,FINAL,I feel hot,,HOT
475,,I FEEL HOT,FINAL,I feel hot,,HOT
476,,I FEEL HOT,FINAL,I feel hot,,HOT
477,,HOT OUTSIDE,FINAL,Hot outside,,HOT
478,,HOT OUTSIDE,FINAL,Hot outside,,HOT
479,,HOT OUTSIDE,FINAL,Hot outside,,HOT
480,,HOT OUTSIDE,FINAL,Hot outside,,HOT
481,,HOT OUTSIDE,FINAL,Hot outside,,HOT
482,,HOT OUTSIDE,FINAL,Hot outside,,HOT
483,,I FEEL HOT,FINAL,I feel hot,,HOT
484,,HOT OUTSIDE,FINAL,Hot outside,,HOT
485,,HOT OUTSIDE,FINAL,Hot outside,,HOT
486,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT
487,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT
488,,MEMORY AND TIME,MENU,,MEMORY AND TIME,MEMORY AND TIME
489,,REMEMBER,FINAL,Remember,,MEMORY AND TIME
490,,TALK ABOUT FEELINGS,FINAL,Talk about feelings,,MEMORY AND TIME
491,,CHRIS,FINAL,Chris,,MEMORY AND TIME
492,,CHRIS,FINAL,Chris,,MEMORY AND TIME
493,,TALK ABOUT FEELINGS,FINAL,Talk about feelings,,MEMORY AND TIME
494,,TALK ABOUT FEELINGS,FINAL,Talk about feelings,,MEMORY AND TIME
